【 文献号 】2-1295【原文出处】《中国财政》【原刊地名】京【原刊期号】200002【分 类 号】F61【分 类 名】财政与税务【复印期号】200005【 标  题 】财政问题——当前经济工作焦点【 作  者 】张昭立【 正  文 】    当前。
0	 ADV	 11	 ﻿	 v
4	 ATT	 12	 沿用	 v
5	 RAD	 4	 的	 u
6	 ADV	 9	 靠	 p
7	 POB	 6	 减免税	 j
8	 LAD	 9	 或	 c
9	 ATT	 12	 分散	 v
10	 ADV	 11	 直接	 a
11	 ATT	 12	 投资	 v
12	 ATT	 14	 企业	 n
13	 RAD	 12	 的	 u
14	 VOB	 2	 方式	 n
15	 WP	 2	 。	 wp

财政职能作用就不能得到更好地发挥。
0	 ATT	 1	 财政	 n
1	 ATT	 2	 职能	 n
2	 SBV	 6	 作用	 n
3	 ADV	 5	 就	 d
4	 ADV	 5	 不	 d
5	 ADV	 6	 能	 v
6	 HED	 -1	 得到	 v
7	 ADV	 8	 更	 d
8	 ADV	 10	 好	 a
9	 RAD	 8	 地	 u
10	 VOB	 6	 发挥	 v
11	 WP	 6	 。	 wp

有限的资金就不可能发挥出更大的效果。
0	 ATT	 2	 有限	 a
1	 RAD	 0	 的	 u
2	 SBV	 6	 资金	 n
3	 ADV	 5	 就	 d
4	 ADV	 5	 不	 d
5	 ADV	 6	 可能	 v
6	 HED	 -1	 发挥	 v
7	 CMP	 6	 出	 v
8	 ADV	 9	 更	 d
9	 ATT	 11	 大	 a
10	 RAD	 9	 的	 u
11	 VOB	 6	 效果	 n
12	 WP	 6	 。	 wp

现在。
0	 HED	 -1	 现在	 nt
1	 WP	 0	 。	 wp

许多地方已经开始进行了积极探索。
0	 ATT	 1	 许多	 m
1	 SBV	 3	 地方	 n
2	 ADV	 3	 已经	 d
3	 HED	 -1	 开始	 v
4	 VOB	 3	 进行	 v
5	 RAD	 4	 了	 u
6	 ADV	 7	 积极	 a
7	 VOB	 4	 探索	 v
8	 WP	 3	 。	 wp

实行财政贴息、参股入股等投资方式。
0	 HED	 -1	 实行	 v
1	 ATT	 2	 财政	 n
2	 VOB	 0	 贴息	 n
3	 WP	 4	 、	 wp
4	 COO	 0	 参股	 v
5	 ATT	 8	 入股	 v
6	 RAD	 5	 等	 u
7	 ATT	 8	 投资	 v
8	 VOB	 4	 方式	 n
9	 WP	 0	 。	 wp

其导向和带动作用显而易见。
0	 ATT	 1	 其	 r
1	 SBV	 3	 导向	 n
2	 LAD	 3	 和	 c
3	 HED	 -1	 带动	 v
4	 VOB	 3	 作用	 n
5	 VOB	 3	 显而易见	 i
6	 WP	 3	 。	 wp

在财政支出方面。
0	 HED	 -1	 在	 p
1	 SBV	 2	 财政	 n
2	 ATT	 3	 支出	 v
3	 POB	 0	 方面	 n
4	 WP	 0	 。	 wp

如果不加快支出结构调整步伐。
0	 ADV	 2	 如果	 c
1	 ADV	 2	 不	 d
2	 HED	 -1	 加快	 v
3	 ATT	 4	 支出	 n
4	 FOB	 5	 结构	 n
5	 VOB	 2	 调整	 v
6	 VOB	 5	 步伐	 n
7	 WP	 2	 。	 wp

不打破财政支出结构固化的格局。
0	 ADV	 1	 不	 d
1	 HED	 -1	 打破	 v
2	 SBV	 3	 财政	 n
3	 ATT	 7	 支出	 v
4	 VOB	 3	 结构	 n
5	 COO	 3	 固化	 v
6	 RAD	 3	 的	 u
7	 VOB	 1	 格局	 n
8	 WP	 1	 。	 wp

不改进预算编制方式、细化预算内容。
0	 ADV	 1	 不	 d
1	 HED	 -1	 改进	 v
2	 VOB	 1	 预算	 n
3	 COO	 1	 编制	 v
4	 VOB	 3	 方式	 n
5	 WP	 6	 、	 wp
6	 COO	 3	 细化	 v
7	 ATT	 8	 预算	 n
8	 VOB	 6	 内容	 n
9	 WP	 1	 。	 wp

不改变支出安排上长期沿用基数加增长的模式。
0	 ADV	 1	 不	 d
1	 HED	 -1	 改变	 v
2	 VOB	 1	 支出	 n
3	 ATT	 4	 安排	 v
4	 ADV	 6	 上	 nd
5	 ADV	 6	 长期	 d
6	 COO	 1	 沿用	 v
7	 SBV	 8	 基数	 n
8	 ATT	 11	 加	 v
9	 VOB	 8	 增长	 v
10	 RAD	 8	 的	 u
11	 VOB	 6	 模式	 n
12	 WP	 1	 。	 wp

财政困难会进一步加剧。
0	 SBV	 1	 财政	 n
1	 ATT	 2	 困难	 a
2	 ADV	 4	 会	 v
3	 ADV	 4	 进一步	 d
4	 HED	 -1	 加剧	 v
5	 WP	 4	 。	 wp

收支状况就会更加紧张。
0	 ATT	 1	 收支	 n
1	 SBV	 5	 状况	 n
2	 ADV	 3	 就	 d
3	 ADV	 5	 会	 v
4	 ADV	 5	 更加	 d
5	 HED	 -1	 紧张	 a
6	 WP	 5	 。	 wp

预算约束力不强、支出随意性大的问题也难以很好地解决。
0	 ATT	 1	 预算	 n
1	 SBV	 3	 约束力	 n
2	 ADV	 3	 不	 d
3	 HED	 -1	 强	 a
4	 WP	 7	 、	 wp
5	 ATT	 6	 支出	 n
6	 SBV	 7	 随意性	 n
7	 ATT	 9	 大	 a
8	 RAD	 7	 的	 u
9	 FOB	 15	 问题	 n
10	 ADV	 15	 也	 d
11	 ADV	 15	 难以	 d
12	 ADV	 13	 很	 d
13	 ADV	 15	 好	 a
14	 RAD	 13	 地	 u
15	 COO	 3	 解决	 v
16	 WP	 3	 。	 wp

在这方面山东省莱芜市进行了大胆的尝试并取得了明显成效。
0	 ADV	 5	 在	 p
1	 ATT	 2	 这	 r
2	 ATT	 4	 方面	 n
3	 ATT	 4	 山东省	 ns
4	 POB	 0	 莱芜市	 ns
5	 HED	 -1	 进行	 v
6	 RAD	 5	 了	 u
7	 ADV	 9	 大胆	 a
8	 RAD	 7	 的	 u
9	 VOB	 5	 尝试	 v
10	 ADV	 11	 并	 c
11	 COO	 5	 取得	 v
12	 RAD	 11	 了	 u
13	 ATT	 14	 明显	 a
14	 VOB	 11	 成效	 n
15	 WP	 5	 。	 wp

他们的主要做法有三点：一是预算内、外资金统筹安排。
0	 ATT	 3	 他们	 r
1	 RAD	 0	 的	 u
2	 ATT	 3	 主要	 b
3	 SBV	 4	 做法	 n
4	 HED	 -1	 有	 v
5	 ATT	 6	 三	 m
6	 VOB	 4	 点	 q
7	 WP	 4	 ：	 wp
8	 SBV	 9	 一	 m
9	 COO	 4	 是	 v
10	 FOB	 13	 预算内	 b
11	 WP	 12	 、	 wp
12	 COO	 10	 外资金	 n
13	 VOB	 9	 统筹	 v
14	 COO	 13	 安排	 v
15	 WP	 4	 。	 wp

预算内资金主要保人员经费。
0	 ATT	 1	 预算内	 b
1	 SBV	 3	 资金	 n
2	 ADV	 3	 主要	 d
3	 HED	 -1	 保	 v
4	 ATT	 5	 人员	 n
5	 VOB	 3	 经费	 n
6	 WP	 3	 。	 wp

预算外资金主要保公用经费。
0	 ATT	 1	 预算外	 b
1	 SBV	 3	 资金	 n
2	 ADV	 3	 主要	 d
3	 HED	 -1	 保	 v
4	 ATT	 5	 公用	 v
5	 VOB	 3	 经费	 n
6	 WP	 3	 。	 wp

二是严格实行“包死预算、超支不补、节余留用”的预算包干办法。
0	 SBV	 1	 二	 m
1	 HED	 -1	 是	 v
2	 ADV	 3	 严格	 a
3	 VOB	 1	 实行	 v
4	 WP	 7	 “	 wp
5	 ATT	 7	 包	 v
6	 VOB	 5	 死	 v
7	 FOB	 19	 预算	 n
8	 WP	 9	 、	 wp
9	 ATT	 19	 超支	 v
10	 ADV	 11	 不	 d
11	 COO	 9	 补	 v
12	 WP	 13	 、	 wp
13	 COO	 9	 节余	 v
14	 COO	 13	 留用	 v
15	 WP	 9	 ”	 wp
16	 RAD	 9	 的	 u
17	 ATT	 19	 预算	 n
18	 ATT	 19	 包干	 v
19	 VOB	 3	 办法	 n
20	 WP	 1	 。	 wp

预算执行中一律不追加支出。
0	 FOB	 1	 预算	 n
1	 ATT	 2	 执行	 v
2	 ADV	 5	 中	 nd
3	 ADV	 5	 一律	 d
4	 ADV	 5	 不	 d
5	 HED	 -1	 追加	 v
6	 VOB	 5	 支出	 v
7	 WP	 5	 。	 wp

三是彻底打破基数观念。
0	 SBV	 1	 三	 m
1	 HED	 -1	 是	 v
2	 ADV	 3	 彻底	 a
3	 VOB	 1	 打破	 v
4	 ATT	 5	 基数	 n
5	 VOB	 3	 观念	 n
6	 WP	 1	 。	 wp

把预算资金落实到项目上。
0	 ADV	 3	 把	 p
1	 ATT	 2	 预算	 n
2	 POB	 0	 资金	 n
3	 HED	 -1	 落实	 v
4	 CMP	 3	 到	 v
5	 ATT	 6	 项目	 n
6	 POB	 4	 上	 nd
7	 WP	 3	 。	 wp

即对每一个项目实行零基预算。
0	 HED	 -1	 即	 v
1	 ADV	 5	 对	 p
2	 ATT	 3	 每	 r
3	 ATT	 4	 一个	 m
4	 POB	 1	 项目	 n
5	 VOB	 0	 实行	 v
6	 ATT	 7	 零基	 n
7	 VOB	 5	 预算	 n
8	 WP	 0	 。	 wp

并建立项目档案和跟踪问效制度。
0	 ADV	 1	 并	 c
1	 HED	 -1	 建立	 v
2	 ATT	 3	 项目	 n
3	 VOB	 1	 档案	 n
4	 LAD	 5	 和	 c
5	 COO	 1	 跟踪	 v
6	 ATT	 7	 问效	 v
7	 VOB	 5	 制度	 n
8	 WP	 1	 。	 wp

通过这些改革。
0	 HED	 -1	 通过	 p
1	 ATT	 2	 这些	 r
2	 POB	 0	 改革	 v
3	 WP	 0	 。	 wp

既可以有效控制不合理的支出增长。
0	 ADV	 3	 既	 c
1	 ADV	 3	 可以	 v
2	 ADV	 3	 有效	 a
3	 HED	 -1	 控制	 v
4	 ADV	 5	 不	 d
5	 ATT	 8	 合理	 a
6	 RAD	 5	 的	 u
7	 SBV	 8	 支出	 n
8	 VOB	 3	 增长	 v
9	 WP	 3	 。	 wp

也可以为调整支出结构创造良好条件。
0	 ADV	 1	 也	 d
1	 ADV	 6	 可以	 v
2	 ADV	 6	 为	 p
3	 POB	 2	 调整	 v
4	 ATT	 5	 支出	 n
5	 VOB	 3	 结构	 n
6	 HED	 -1	 创造	 v
7	 ATT	 8	 良好	 a
8	 VOB	 6	 条件	 n
9	 WP	 6	 。	 wp

在统筹财力方面。
0	 HED	 -1	 在	 p
1	 ATT	 3	 统筹	 v
2	 COO	 1	 财力	 n
3	 POB	 0	 方面	 n
4	 WP	 0	 。	 wp

如果不改革预算外资金管理体制。
0	 ADV	 2	 如果	 c
1	 ADV	 2	 不	 d
2	 HED	 -1	 改革	 v
3	 ATT	 4	 预算外	 b
4	 VOB	 2	 资金	 n
5	 COO	 2	 管理	 v
6	 VOB	 5	 体制	 n
7	 WP	 2	 。	 wp

不研究编制综合财政预算计划。
0	 ADV	 1	 不	 d
1	 SBV	 3	 研究	 v
2	 COO	 1	 编制	 v
3	 HED	 -1	 综合	 v
4	 SBV	 5	 财政	 n
5	 ATT	 6	 预算	 v
6	 VOB	 3	 计划	 n
7	 WP	 3	 。	 wp

不统筹安排预算内外财力。
0	 ADV	 1	 不	 d
1	 HED	 -1	 统筹	 v
2	 COO	 1	 安排	 v
3	 ATT	 4	 预算	 n
4	 ATT	 5	 内外	 nd
5	 VOB	 2	 财力	 n
6	 WP	 1	 。	 wp

继续维持预算内外收支分割、两块资金两张皮的状况。
0	 HED	 -1	 继续	 v
1	 VOB	 0	 维持	 v
2	 ATT	 3	 预算	 n
3	 ATT	 4	 内外	 nd
4	 SBV	 5	 收支	 n
5	 VOB	 1	 分割	 v
6	 WP	 14	 、	 wp
7	 ATT	 8	 两	 m
8	 ATT	 9	 块	 q
9	 ATT	 12	 资金	 n
10	 ATT	 11	 两	 m
11	 ATT	 12	 张	 q
12	 ATT	 14	 皮	 n
13	 RAD	 12	 的	 u
14	 VOB	 5	 状况	 n
15	 WP	 0	 。	 wp

就难以改变各级预算内财力紧张的局面。
0	 ADV	 2	 就	 d
1	 ADV	 2	 难以	 d
2	 HED	 -1	 改变	 v
3	 ATT	 8	 各级	 r
4	 ATT	 5	 预算内	 b
5	 SBV	 6	 财力	 n
6	 ATT	 8	 紧张	 a
7	 RAD	 6	 的	 u
8	 VOB	 2	 局面	 n
9	 WP	 2	 。	 wp

也不利于加强政府宏观调控。
0	 ADV	 1	 也	 d
1	 ADV	 2	 不利于	 v
2	 HED	 -1	 加强	 v
3	 SBV	 5	 政府	 n
4	 ADV	 5	 宏观	 n
5	 VOB	 2	 调控	 v
6	 WP	 2	 。	 wp

在财政管理方面。
0	 HED	 -1	 在	 p
1	 FOB	 2	 财政	 n
2	 ATT	 3	 管理	 v
3	 POB	 0	 方面	 n
4	 WP	 0	 。	 wp

如果不改变重分配、轻效益的倾向。
0	 ADV	 2	 如果	 c
1	 ADV	 2	 不	 d
2	 HED	 -1	 改变	 v
3	 ADV	 4	 重	 d
4	 ATT	 9	 分配	 v
5	 WP	 6	 、	 wp
6	 COO	 4	 轻	 v
7	 VOB	 6	 效益	 n
8	 RAD	 4	 的	 u
9	 VOB	 2	 倾向	 n
10	 WP	 2	 。	 wp

不改革支出管理方式。
0	 ADV	 1	 不	 d
1	 HED	 -1	 改革	 v
2	 COO	 1	 支出	 v
3	 ATT	 4	 管理	 v
4	 VOB	 2	 方式	 n
5	 WP	 1	 。	 wp

就不能很好地提高财政资金的使用效益。
0	 ADV	 6	 就	 d
1	 ADV	 2	 不	 d
2	 ADV	 6	 能	 v
3	 ADV	 4	 很	 d
4	 ADV	 6	 好	 a
5	 RAD	 4	 地	 u
6	 HED	 -1	 提高	 v
7	 ATT	 8	 财政	 n
8	 VOB	 6	 资金	 n
9	 RAD	 8	 的	 u
10	 COO	 6	 使用	 v
11	 VOB	 10	 效益	 n
12	 WP	 6	 。	 wp

近年来。
0	 HED	 -1	 近年来	 i
1	 WP	 0	 。	 wp

山东各级大力推行政府采购制度。
0	 SBV	 3	 山东	 ns
1	 SBV	 3	 各级	 r
2	 ADV	 3	 大力	 d
3	 HED	 -1	 推行	 v
4	 SBV	 5	 政府	 n
5	 ATT	 6	 采购	 v
6	 VOB	 3	 制度	 n
7	 WP	 3	 。	 wp

把市场竞争机制引入财政管理当中。
0	 ADV	 4	 把	 p
1	 ADV	 2	 市场	 n
2	 ATT	 3	 竞争	 v
3	 POB	 0	 机制	 n
4	 HED	 -1	 引入	 v
5	 FOB	 6	 财政	 n
6	 ATT	 7	 管理	 v
7	 VOB	 4	 当中	 nd
8	 WP	 4	 。	 wp

取得了较好的经济和社会效益。
0	 HED	 -1	 取得	 v
1	 RAD	 0	 了	 u
2	 ADV	 3	 较	 d
3	 ATT	 5	 好	 a
4	 RAD	 3	 的	 u
5	 VOB	 0	 经济	 n
6	 LAD	 7	 和	 c
7	 COO	 5	 社会效益	 n
8	 WP	 0	 。	 wp

如。
0	 HED	 -1	 如	 v
1	 WP	 0	 。	 wp

泰安市新建“泰安大街”计划投资1.4亿元。
0	 SBV	 1	 泰安市	 ns
1	 HED	 -1	 新建	 v
2	 WP	 4	 “	 wp
3	 ATT	 4	 泰安	 ns
4	 SBV	 6	 大街	 n
5	 WP	 4	 ”	 wp
6	 VOB	 1	 计划	 n
7	 COO	 1	 投资	 v
8	 ATT	 9	 1.4亿	 m
9	 VOB	 7	 元	 q
10	 WP	 1	 。	 wp

实行政府采购后节约3700万元。
0	 ATT	 3	 实行	 v
1	 SBV	 2	 政府	 n
2	 VOB	 0	 采购	 v
3	 ADV	 4	 后	 nd
4	 HED	 -1	 节约	 v
5	 ATT	 6	 3700万	 m
6	 VOB	 4	 元	 q
7	 WP	 4	 。	 wp

用这些钱又解决了三条道路的改造。
0	 ADV	 10	 用	 p
1	 ATT	 2	 这些	 r
2	 POB	 0	 钱	 n
3	 ADV	 4	 又	 d
4	 ADV	 10	 解决	 v
5	 RAD	 4	 了	 u
6	 ATT	 7	 三	 m
7	 ATT	 8	 条	 q
8	 VOB	 4	 道路	 n
9	 RAD	 4	 的	 u
10	 HED	 -1	 改造	 v
11	 WP	 10	 。	 wp

由此可见。
0	 HED	 -1	 由此可见	 i
1	 WP	 0	 。	 wp

节支的潜力是很大的。
0	 ATT	 2	 节支	 v
1	 RAD	 0	 的	 u
2	 SBV	 3	 潜力	 n
3	 HED	 -1	 是	 v
4	 ADV	 5	 很	 d
5	 VOB	 3	 大	 a
6	 RAD	 5	 的	 u
7	 WP	 3	 。	 wp

多年的实践证明。
0	 ADV	 3	 多年	 m
1	 RAD	 0	 的	 u
2	 SBV	 3	 实践	 v
3	 HED	 -1	 证明	 v
4	 WP	 3	 。	 wp

越是在财政困难的情况下。
0	 ADV	 1	 越是	 d
1	 HED	 -1	 在	 p
2	 SBV	 3	 财政	 n
3	 ATT	 5	 困难	 a
4	 RAD	 3	 的	 u
5	 ATT	 6	 情况	 n
6	 POB	 1	 下	 nd
7	 WP	 1	 。	 wp

越要有改革创新的精神。
0	 ADV	 1	 越	 d
1	 ADV	 2	 要	 v
2	 HED	 -1	 有	 v
3	 ATT	 6	 改革	 v
4	 COO	 3	 创新	 v
5	 RAD	 3	 的	 u
6	 VOB	 2	 精神	 n
7	 WP	 2	 。	 wp

越要讲究生财、聚财、用财之道。
0	 ADV	 1	 越	 d
1	 ADV	 2	 要	 v
2	 HED	 -1	 讲究	 v
3	 VOB	 2	 生财	 v
4	 WP	 5	 、	 wp
5	 COO	 2	 聚	 v
6	 VOB	 5	 财	 n
7	 WP	 8	 、	 wp
8	 COO	 2	 用	 v
9	 ATT	 11	 财	 n
10	 RAD	 9	 之	 u
11	 VOB	 8	 道	 n
12	 WP	 2	 。	 wp

否则。
0	 HED	 -1	 否则	 c
1	 WP	 0	 。	 wp

财政的回旋余地就会越来越小。
0	 ATT	 3	 财政	 n
1	 RAD	 0	 的	 u
2	 ATT	 3	 回旋	 v
3	 SBV	 7	 余地	 n
4	 ADV	 5	 就	 d
5	 ADV	 7	 会	 v
6	 ADV	 7	 越来越	 d
7	 HED	 -1	 小	 a
8	 WP	 7	 。	 wp

最终就会陷入更加被动的境地。
0	 ADV	 3	 最终	 d
1	 ADV	 2	 就	 d
2	 ADV	 3	 会	 v
3	 HED	 -1	 陷入	 v
4	 ADV	 5	 更加	 d
5	 ATT	 7	 被动	 a
6	 RAD	 5	 的	 u
7	 VOB	 3	 境地	 n
8	 WP	 3	 。	 wp

科学理财是一个永恒的课题。
0	 SBV	 2	 科学	 n
1	 SBV	 2	 理财	 v
2	 HED	 -1	 是	 v
3	 ATT	 6	 一个	 m
4	 ATT	 6	 永恒	 z
5	 RAD	 4	 的	 u
6	 VOB	 2	 课题	 n
7	 WP	 2	 。	 wp

需要不断地去研究、探索。
0	 FOB	 4	 需要	 v
1	 ADV	 3	 不断	 d
2	 RAD	 1	 地	 u
3	 ADV	 4	 去	 v
4	 HED	 -1	 研究	 v
5	 WP	 6	 、	 wp
6	 COO	 4	 探索	 v
7	 WP	 6	 。	 wp

只有这样。
0	 HED	 -1	 只有	 c
1	 VOB	 0	 这样	 r
2	 WP	 0	 。	 wp

才能不断寻求解决财政困难的新办法。
0	 ADV	 1	 才	 c
1	 ADV	 3	 能	 v
2	 ADV	 3	 不断	 d
3	 HED	 -1	 寻求	 v
4	 ATT	 9	 解决	 v
5	 SBV	 6	 财政	 n
6	 VOB	 4	 困难	 a
7	 RAD	 4	 的	 u
8	 ATT	 9	 新	 a
9	 VOB	 3	 办法	 n
10	 WP	 3	 。	 wp

不断提高理财水平。
0	 ADV	 1	 不断	 d
1	 HED	 -1	 提高	 v
2	 ATT	 3	 理财	 v
3	 VOB	 1	 水平	 n
4	 WP	 1	 。	 wp

 。
0	 HED	 -1	 。	 wp

